Faction,VoiceId,EventId,Variant,FrequencyTier,Priority,CooldownSeconds,ConcurrencyGroup,InterruptPolicy,ContextDescription,TextRu,SpokenTextRu,Emotion,Pace,Intensity,ControlInstruction,CanonicalSource,CanonicalPreserved,Status,Notes
CH,EVA_CH_MOIRA,SUPERWEAPON_READY,01,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Готовность «Сингулярного коллапсера»,Сингулярный коллапсер готов к разрыву!,Сингулярный коллапсер готов к разрыву!,Analytical,Deliberate,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=SUPERWEAPON_READY;Variant=01
CH,EVA_CH_MOIRA,SUPERWEAPON_READY,02,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Готовность Матрицы «Обратный отсчёт»,Матрица «Обратный отсчёт» сфокусирована.,Матрица Обратный отсчёт сфокусирована.,Analytical,Deliberate,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=SUPERWEAPON_READY;Variant=02
CH,EVA_CH_MOIRA,SUPERWEAPON_READY,03,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Готовность «Сингулярного коллапсера»,Причинное супероружие в состоянии готовности.,Причинное супероружие в состоянии готовности.,Analytical,Deliberate,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=SUPERWEAPON_READY;Variant=03
CH,EVA_CH_MOIRA,SUPERWEAPON_COUNTDOWN_STARTED,01,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Отсчёт до удара врага,Зафиксирован обратный отсчёт разрушения мировой линии.,Зафиксирован обратный отсчёт разрушения мировой линии.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=SUPERWEAPON_COUNTDOWN_STARTED;Variant=01
CH,EVA_CH_MOIRA,SUPERWEAPON_COUNTDOWN_STARTED,02,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Отсчёт до удара врага,Вражеское супероружие начнёт деструкцию через считанные секунды.,Вражеское супероружие начнёт деструкцию через считанные секунды.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=SUPERWEAPON_COUNTDOWN_STARTED;Variant=02
CH,EVA_CH_MOIRA,SUPERWEAPON_COUNTDOWN_STARTED,03,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Отсчёт до удара врага,Таймер критического исхода активирован.,Таймер критического исхода активирован.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=SUPERWEAPON_COUNTDOWN_STARTED;Variant=03
CH,EVA_CH_MOIRA,FACTION_ABILITY_READY,01,Standard,3,5.0,CG_Intel,Queue,Темпоральный скачок готов,Фазовый скачок готов к активации.,Фазовый скачок готов к активации.,Analytical,Deliberate,Medium,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=FACTION_ABILITY_READY;Variant=01
CH,EVA_CH_MOIRA,FACTION_ABILITY_READY,02,Standard,3,5.0,CG_Intel,Queue,Темпоральный скачок готов,Перемотка локальной реальности доступна.,Перемотка локальной реальности доступна.,Analytical,Deliberate,Medium,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=FACTION_ABILITY_READY;Variant=02
CH,EVA_CH_MOIRA,FACTION_ABILITY_READY,03,Standard,3,5.0,CG_Intel,Queue,Темпоральный скачок готов,Темпоральная способность перезаряжена.,Темпоральная способность перезаряжена.,Analytical,Deliberate,Medium,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=FACTION_ABILITY_READY;Variant=03
CH,EVA_CH_MOIRA,FACTION_ABILITY_ACTIVATED,01,Standard,2,3.0,CG_Intel,Queue,Активация перемотки / скачка,Локальная перемотка времени вызвана.,Локальная перемотка времени вызвана.,Analytical,Deliberate,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=FACTION_ABILITY_ACTIVATED;Variant=01
CH,EVA_CH_MOIRA,FACTION_ABILITY_ACTIVATED,02,Standard,2,3.0,CG_Intel,Queue,Активация перемотки / скачка,Фазовый сдвиг отряда осуществлён.,Фазовый сдвиг отряда осуществлён.,Analytical,Deliberate,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=FACTION_ABILITY_ACTIVATED;Variant=02
CH,EVA_CH_MOIRA,FACTION_ABILITY_ACTIVATED,03,Standard,2,3.0,CG_Intel,Queue,Активация перемотки / скачка,Парадокс успешно встроен в мировую линию.,Парадокс успешно встроен в мировую линию.,Analytical,Deliberate,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=FACTION_ABILITY_ACTIVATED;Variant=03
CH,EVA_CH_MOIRA,ALLIED_BASE_UNDER_ATTACK,01,Standard,2,6.0,CG_CombatAlert,InterruptImmediate,Союзник под ударом,Вектор времени союзника под деструктивным ударом.,Вектор времени союзника под деструктивным ударом.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=ALLIED_BASE_UNDER_ATTACK;Variant=01
CH,EVA_CH_MOIRA,ALLIED_BASE_UNDER_ATTACK,02,Standard,2,6.0,CG_CombatAlert,InterruptImmediate,Союзник под ударом,База союзника разрушается в текущей реальности.,База союзника разрушается в текущей реальности.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=ALLIED_BASE_UNDER_ATTACK;Variant=02
CH,EVA_CH_MOIRA,ALLIED_BASE_UNDER_ATTACK,03,Standard,2,6.0,CG_CombatAlert,InterruptImmediate,Союзник под ударом,Союзные структуры теряют темпоральную целостность.,Союзные структуры теряют темпоральную целостность.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=ALLIED_BASE_UNDER_ATTACK;Variant=03
CH,EVA_CH_MOIRA,RADAR_OFFLINE,01,Standard,2,5.0,CG_Intel,InterruptImmediate,Отключение Якоря причинности / сканера,Якорь причинности дестабилизирован. Видимость утрачена.,Якорь причинности дестабилизирован. Видимость утрачена.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=RADAR_OFFLINE;Variant=01
CH,EVA_CH_MOIRA,RADAR_OFFLINE,02,Standard,2,5.0,CG_Intel,InterruptImmediate,Отключение Якоря причинности / сканера,Темпоральный обзор заблокирован.,Темпоральный обзор заблокирован.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=RADAR_OFFLINE;Variant=02
CH,EVA_CH_MOIRA,RADAR_OFFLINE,03,Standard,2,5.0,CG_Intel,InterruptImmediate,Отключение Якоря причинности / сканера,Потеря связи со сканером времени.,Потеря связи со сканером времени.,Analytical,Fast,High,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=RADAR_OFFLINE;Variant=03
CH,EVA_CH_MOIRA,RESOURCES_DEPLETED,01,Standard,3,10.0,CG_Economy,DropIfBusy,Истощение квантового узла,Квантовое месторождение полностью ассимилировано.,Квантовое месторождение полностью ассимилировано.,Analytical,Deliberate,Medium,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=RESOURCES_DEPLETED;Variant=01
CH,EVA_CH_MOIRA,RESOURCES_DEPLETED,02,Standard,3,10.0,CG_Economy,DropIfBusy,Истощение квантового узла,Плотность рудной жилы снизилась до нуля.,Плотность рудной жилы снизилась до нуля.,Analytical,Deliberate,Medium,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=RESOURCES_DEPLETED;Variant=02
CH,EVA_CH_MOIRA,RESOURCES_DEPLETED,03,Standard,3,10.0,CG_Economy,DropIfBusy,Истощение квантового узла,Переместите «Вероятник» на новое месторождение.,Переместите Вероятник на новое месторождение.,Analytical,Deliberate,Medium,"Androgynous timeless command voice, calm and unsettling, extremely precise, restrained emotion, deliberate micro-pauses, clear Russian, no baked-in audio effects.",RA4_Design_v2,false,Approved,Faction=CH;Event=RESOURCES_DEPLETED;Variant=03
